song_id,artist,title,period,genre,ttr,mattr,fk_grade
069c982ec5fd,Dino Merlin,Zar je to sve što imam od tebe (zar je to sve što je ostalo),tranzicija,pop,0.5980392156862745,0.6743396226415095,7.22
7957a76572c4,Dino Merlin,Zaspao je mjesec,tranzicija,pop,0.45977011494252873,0.7656000000000001,9.48
937d2f2050df,Dino Merlin,Želja,tranzicija,pop,0.6222222222222222,0.728780487804878,5.77
31695bf8eb5a,Dino Merlin,Zid,tranzicija,pop,0.425414364640884,0.6903030303030303,5.39
884b9f252d31,Dino Merlin,Znam za jedan grad zove se Beograd,tranzicija,pop,0.5333333333333333,0.8051162790697673,7.32
62183f51d04d,Van Gogh,Aerodrom,tranzicija,pop,0.4740740740740741,0.7493023255813953,5.54
5975639619d2,Van Gogh,Aleluja,tranzicija,pop,0.5033112582781457,0.689607843137255,6.44
d2a6cc9729f6,Van Gogh,Apsolutno ne,tranzicija,pop,0.5578947368421052,0.7704347826086956,6.48
577bee6a8ea6,Van Gogh,Basna,tranzicija,pop,0.5724137931034483,0.6529166666666667,4.84
7c478e5ce50c,Van Gogh,Bez oblika,tranzicija,pop,0.5771812080536913,0.7298,9.64
eef5859d87e5,Van Gogh,Brod od papira,tranzicija,pop,0.415929203539823,0.7496875,9.1
1f0e0a6ff3c3,Van Gogh,Bulldog,tranzicija,pop,0.6690140845070423,0.7879569892473118,6.85
ec139f8a5e3c,Van Gogh,Da li zna?,tranzicija,pop,0.415929203539823,0.7467796610169491,8.5
69edb18debc2,Van Gogh,Deja vu,tranzicija,pop,0.6850393700787402,0.8038461538461539,4.48
d85ec5fc9218,Van Gogh,Delfin,tranzicija,pop,0.6288659793814433,0.8762500000000001,7.96
2a8e844b36ca,Van Gogh,Demagogija,tranzicija,pop,0.5764705882352941,0.7484297520661157,12.71
45fa5823e425,Van Gogh,Deo oko tebe,tranzicija,pop,0.6847826086956522,0.8172093023255814,7.15
20f4da063023,Van Gogh,Dibuk,tranzicija,pop,0.7411764705882353,0.8177777777777778,7.04
f256ce053f6f,Van Gogh,Dišem,tranzicija,pop,0.5289256198347108,0.7836111111111111,7.46
565e597211d6,Van Gogh,Do kraja sveta,tranzicija,pop,0.5666666666666667,0.8208450704225352,6.68
6cfc7204dcad,Van Gogh,Emigrant,tranzicija,pop,0.6850393700787402,0.8310256410256409,8.15
5d8cbc5a90a8,Van Gogh,Linija,tranzicija,pop,0.6621621621621622,0.7648,5.93
213b39166877,Van Gogh,Opasan ples,tranzicija,pop,0.8933333333333333,0.9284615384615384,7.47
935e8f3732fd,Van Gogh,Otisak dlana,tranzicija,pop,0.584070796460177,0.7746875,8.96
d3e3ebcc11b8,Van Gogh,Pleme,tranzicija,pop,0.5026178010471204,0.8790140845070423,9.87
e1b0fa6c1427,Van Gogh,Puls,tranzicija,pop,0.45348837209302323,0.6632520325203252,11.81
e7166adef31f,Van Gogh,Teška ljubav,tranzicija,pop,0.4967741935483871,0.8666037735849057,8.81
80478a5c13d0,Van Gogh,Za godine tvoje,tranzicija,pop,0.7909090909090909,0.8973770491803279,7.09
59e1aa66ce65,Van Gogh,Zamisli,tranzicija,pop,0.5729166666666666,0.736595744680851,7.36
55daf4db92b2,Van Gogh,Zauvek,tranzicija,pop,0.4636363636363636,0.7970491803278688,7.37
3daa26c71502,Ivana Banfić,Bila bi ti sve,tranzicija,pop,0.33980582524271846,0.4014814814814815,4.65
7ec8ff7fb38a,Ivana Banfić,Biti svoj,tranzicija,pop,0.9090909090909091,0.9333333333333332,6.91
c8f8db6d001b,Ivana Banfić,Cigareta,tranzicija,pop,0.5777777777777777,0.74,8.71
6de755fa50e0,Ivana Banfić,Eldorado,tranzicija,pop,0.819047619047619,0.8667857142857143,8.39
219813c1f39f,Ivana Banfić,Godinama (with Dino Merlin),tranzicija,pop,0.5773809523809523,0.847563025210084,7.05
2cc4dd3732fe,Ivana Banfić,Hrvatice vas vole (with Claudia Beni),tranzicija,pop,0.6941176470588235,0.8,6.77
c2a939819b01,Ivana Banfić,I bio je red,tranzicija,pop,0.8552631578947368,0.862962962962963,6.94
8f4c1e021f0c,Ivana Banfić,I opet sama,tranzicija,pop,0.4962962962962963,0.8648837209302325,9.09
40e82e4f0268,Ivana Banfić,Imam te,tranzicija,pop,0.8023255813953488,0.8232432432432433,7.47
95358c3076d2,Ivana Banfić,Ja nikad neću znat,tranzicija,pop,0.3508771929824561,0.6181967213114754,5.44
3e4e9486f3cd,Ivana Banfić,Kad bi bila,tranzicija,pop,0.49333333333333335,0.8037623762376238,6.72
0f0230ed6678,Ivana Banfić,Kad se sklope kazaljke,tranzicija,pop,0.7125,0.707741935483871,6.55
d63e5aa70488,Ivana Banfić,"Kad ti kažem, mali",tranzicija,pop,0.782608695652174,0.8376744186046511,5.5
ef10cf0bf706,Ivana Banfić,Kao cvijet iz kamena (with Klapa Nostalgija),tranzicija,pop,0.8450704225352113,0.8272727272727273,9.49
a0d311ae755a,Ivana Banfić,Koljena,tranzicija,pop,0.3576158940397351,0.617450980392157,5.46
e10fa47d2f8b,Ivana Banfić,Lav u srcu,tranzicija,pop,0.5208333333333334,0.859578947368421,6.44
a654e827fc33,Ivana Banfić,Ljubav to si ti (with Ivo Gamulin – Gianni),tranzicija,pop,0.4854368932038835,0.8348148148148148,4.57
2ec3216c87bc,Ivana Banfić,Mogla sam te sto put’ izdati,tranzicija,pop,0.6506024096385542,0.8552941176470588,8.47
e2468bc5d4a1,Ivana Banfić,Mogu li te voljeti zauvijek,tranzicija,pop,0.5258620689655172,0.7516417910447761,7.93
376a035928f7,Ivana Banfić,Navigator,tranzicija,pop,0.7333333333333333,0.7476923076923078,5.85
03082b4223d5,Ivana Banfić,Navodno (featuring Hari Mata Hari),tranzicija,pop,0.44339622641509435,0.5361403508771929,10.3
5c37e053f2b9,Ivana Banfić,Ne mazi me k’o on,tranzicija,pop,0.45132743362831856,0.6371875,3.97
67f4a2b2bc95,Ivana Banfić,Neću,tranzicija,pop,0.5069444444444444,0.903578947368421,7.22
2e0a1bb0ee05,Ivana Banfić,Neću znati,tranzicija,pop,0.7473684210526316,0.8226086956521739,5.97
5061e488e14e,Ivana Banfić,Nedodirljiva,tranzicija,pop,0.510989010989011,0.8806015037593985,7.52
425235a3042d,Ivana Banfić,Nema veze zlato,tranzicija,pop,0.5677966101694916,0.8976811594202898,6.43
322906e49a02,Ivana Banfić,Ni za živu glavu ne bi,tranzicija,pop,0.5076923076923077,0.917283950617284,7.55
fd28eaf39de0,Ivana Banfić,Ničija žena,tranzicija,pop,0.47715736040609136,0.8975675675675676,6.46
b7f42e2d8c6a,Ivana Banfić,Nit,tranzicija,pop,0.4296577946768061,0.792429906542056,5.28
d6303574cf80,Ivana Banfić,Oslobodi me,tranzicija,pop,0.26573426573426573,0.563404255319149,8.6
0ef6cf2c3083,Ivana Banfić,Otisak prsta,tranzicija,pop,0.5089820359281437,0.8888135593220339,7.71
99e5820381db,Ivana Banfić,"Pjevam danju, pjevam noću",tranzicija,pop,0.2905982905982906,0.4917647058823529,9.34
4dbf8da2ca18,Ivana Banfić,Predaleko,tranzicija,pop,0.6039603960396039,0.7934615384615384,7.76
7ee0b20a3eef,Ivana Banfić,Sad,tranzicija,pop,0.5866666666666667,0.7207692307692307,6.64
520bd6b9e514,Ivana Banfić,Sad je kasno,tranzicija,pop,0.4050632911392405,0.534,4.54
5fa1c8ff68da,Ivana Banfić,Sretan ti i stoti rođendan,tranzicija,pop,0.6666666666666666,0.7683720930232558,6.73
b41da690a5ef,Ivana Banfić,Šumica,tranzicija,pop,0.8,0.8418181818181818,10.79
14611a3093c3,Ivana Banfić,To je vrijedilo čekati (with Tony Cetinski),tranzicija,pop,0.782608695652174,0.8288372093023256,8.34
4e2ccc6b1b70,Ivana Banfić,Traži me po zvijezdama,tranzicija,pop,0.6825396825396826,0.7328571428571429,5.99
ad9afcfd1fac,Ivana Banfić,Trn u oku,tranzicija,pop,0.5,0.8567901234567902,5.69
b7dd497b6ae3,Ivana Banfić,Vjerujem,tranzicija,pop,0.4020100502512563,0.718,8.03
5a07ef5c7b4e,Ivana Banfić,Žena 90-ih,tranzicija,pop,0.7684210526315789,0.8543478260869565,5.43
245b6b047a91,Ivana Banfić,Žena zna,tranzicija,pop,0.49242424242424243,0.7096385542168675,7.47
b1cf70089a86,Colonia,1001 noć,tranzicija,pop,0.6259541984732825,0.801219512195122,7.43
a96a789c67a5,Colonia,Ale ale,tranzicija,pop,0.7192982456140351,0.7775,7.79
4da048d61b75,Colonia,Avantura zove me,tranzicija,pop,0.8028169014084507,0.8418181818181818,8.49
2e79853e8768,Colonia,Bolja vremena,tranzicija,pop,0.6788990825688074,0.7603333333333333,7.31
15fed28918b6,Colonia,Božićna noć,tranzicija,pop,0.4824120603015075,0.6605333333333333,5.44
28e5ef10d9e5,Colonia,Budi mi zbogom,tranzicija,pop,0.6198347107438017,0.8480555555555556,7.52
6267425926e6,Colonia,Bye bye,tranzicija,pop,0.8412698412698413,0.87,5.71
8ea929cb8841,Colonia,C’est la vie,tranzicija,pop,0.3181818181818182,0.701139896373057,6.57
1f8a65c66805,Colonia,Čovjek s dva lica,tranzicija,pop,0.711340206185567,0.7004166666666666,6.83
99ac036a0288,Colonia,Deja vu,tranzicija,pop,0.6612903225806451,0.8941333333333333,7.73
a7a550bd7179,Colonia,Dio nje,tranzicija,pop,0.6981132075471698,0.8024561403508772,6.77
c53352293ce6,Colonia,Dok je tebe i ljubavi,tranzicija,pop,0.42857142857142855,0.8420209059233449,6.05
410088965b08,Colonia,Dok spava grad,tranzicija,pop,0.5340909090909091,0.6989743589743589,4.15
e1f11218a060,Colonia,Dolazi oluja,tranzicija,pop,0.7815126050420168,0.9202857142857143,7.44
50fcbe1eb3b4,Colonia,Dvoje,tranzicija,pop,0.851063829787234,0.9199999999999999,9.92
a0f992db3347,Colonia,Fjaka,tranzicija,pop,0.546875,0.7453164556962025,7.05
51848cbadf36,Colonia,Iluzija (featuring Turki Taata),tranzicija,pop,0.5818181818181818,0.8508620689655173,11.67
e83bf2cd0195,Colonia,Izgubljen svijet,tranzicija,pop,0.6306306306306306,0.8348387096774194,9.87
a82a8be5b1bc,Colonia,Ja nisam tvoja mala,tranzicija,pop,0.6796116504854369,0.8062962962962963,7.03
970cae87a56d,Colonia,Jača nego ikada,tranzicija,pop,0.5495495495495496,0.8070967741935484,10.19
e11f3e41a6e5,Colonia,Još jednom za kraj,tranzicija,pop,0.2829581993569132,0.7409923664122137,8.15
0b39f981f63f,Colonia,Jutro moje nema boje,tranzicija,pop,0.6533333333333333,0.8123076923076924,8.42
8d8675beebf6,Colonia,Kao pahulja,tranzicija,pop,0.7159090909090909,0.8758974358974358,7.18
43a8cb4208ac,Colonia,"Kiša, vjetar, oluja",tranzicija,pop,0.6404494382022472,0.8629999999999999,9.79
1d236412ab9e,Colonia,Korak do sna,tranzicija,pop,0.5658914728682171,0.7075,6.73
7589a7b630e2,Colonia,Lady blue,tranzicija,pop,0.8255813953488372,0.82,6.95
065c3c960975,Colonia,Ljeto 80 i neke,tranzicija,pop,0.3793103448275862,0.7666233766233767,6.12
bcef844c5eae,Colonia,Ljubav mi treba,tranzicija,pop,0.7540983606557377,0.7733333333333333,6.5
a6f5c8ae7e8d,Colonia,Ljubav ne stanuje tu,tranzicija,pop,0.725,0.6761290322580645,8.18
4841f3f32590,Colonia,Ljubavnici (duet Sinovi ravnice),tranzicija,pop,0.5822784810126582,0.8655045871559633,8.07
089763da3900,Colonia,Luda za tobom,tranzicija,pop,0.44692737430167595,0.7955384615384615,7.39
0cabf55a827c,Colonia,Mačka,tranzicija,pop,0.6,0.8221739130434783,5.59
a09be293bba7,Colonia,Mala garava,tranzicija,pop,0.4383561643835616,0.7435051546391753,9.15
a53d23cdd942,Colonia,Marioneta,tranzicija,pop,0.532608695652174,0.7753488372093024,10.19
5f923ab56f20,Colonia,Meni treba ljubavi,tranzicija,pop,0.7029702970297029,0.8723076923076923,7.99
8ded459ba22d,Colonia,Milijun milja od nigdje,tranzicija,pop,0.5333333333333333,0.8930232558139535,10.06
30a210654290,Colonia,Mirno more,tranzicija,pop,0.6260162601626016,0.8535135135135135,4.91
1b2ee118e710,Colonia,Mjesečari,tranzicija,pop,0.425531914893617,0.8347826086956521,9.04
c038cee54a83,Colonia,Na tvojoj strani postelje,tranzicija,pop,0.4965034965034965,0.8946808510638298,8.44
1fd1b9088895,Colonia,Najbolje od svega,tranzicija,pop,0.5905511811023622,0.8858974358974359,6.09
8eba086d6924,Colonia,Ne volim rujan i listopad,tranzicija,pop,0.7288135593220338,0.8692753623188405,8.7
5006b5db2335,Colonia,Nebo iznad nas,tranzicija,pop,0.5666666666666667,0.856338028169014,7.4
60a42239786c,Colonia,Nek’ vatre gore sve,tranzicija,pop,0.5789473684210527,0.8012121212121212,5.43
c44cfc4ba91a,Colonia,Nevjera,tranzicija,pop,0.5363636363636364,0.8360655737704918,7.93
e9c4e7241733,Colonia,"Ni traga, ni glasa",tranzicija,pop,0.6326530612244898,0.8297959183673469,6.91
31b0cccac7da,Colonia,Nikad više (with Jaqcues Houdek),tranzicija,pop,0.6912751677852349,0.8848,8.14
1de0827a93b3,Colonia,Nisam više tvoja,tranzicija,pop,0.48854961832061067,0.74,6.06
a921b2f47c13,Colonia,Nisi ti više crno vino,tranzicija,pop,0.7346938775510204,0.7346938775510204,7.03
a979d4bb3213,Colonia,Njeno ime ne zovi u snu,tranzicija,pop,0.474025974025974,0.8074285714285714,6.26
40b185693cbc,Colonia,No puedo mas sin ti,tranzicija,pop,0.8173913043478261,0.8781818181818182,7.28
ec663f3f8754,Colonia,Novi ratovi,tranzicija,pop,0.6588235294117647,0.7716666666666667,9.06
efd4d9600ec0,Colonia,Oči boje meda,tranzicija,pop,0.5060975609756098,0.7339130434782609,7.34
349be1438c20,Colonia,Oči u oči,tranzicija,pop,0.5555555555555556,0.7908474576271187,7.06
fb22a3fe2260,Colonia,Od tvojih osmijeha,tranzicija,pop,0.3836477987421384,0.7721818181818182,10.46
3343547f0ce7,Colonia,Oduzimaš mi dah,tranzicija,pop,0.6052631578947368,0.8240000000000001,9.0
f2fd16ca6d18,Colonia,Padaju domine,tranzicija,pop,0.6947368421052632,0.8804347826086957,6.35
716c94b7701d,Colonia,Pali kreni gas i fiju briju,tranzicija,pop,0.49640287769784175,0.8033333333333333,6.35
36003f1d95ce,Colonia,Plamen od ljubavi,tranzicija,pop,0.3905325443786982,0.7668333333333333,6.47
3cd8a843a393,Colonia,Pod sretnom zvijezdom,tranzicija,pop,0.6436781609195402,0.8589473684210527,7.94
bd2b96e9807c,Colonia,Pogledom me skini,tranzicija,pop,0.5581395348837209,0.8772499999999999,8.21
ed156bac8086,Colonia,Primadona,tranzicija,pop,0.660377358490566,0.8803508771929824,9.08
88d3767a8ce6,Colonia,Prvi i zadnji,tranzicija,pop,0.5683453237410072,0.8428888888888889,9.18
b6d89057de24,Colonia,Prvi poljubac,tranzicija,pop,0.5075757575757576,0.7853012048192772,8.1
3f97fa8f1941,Colonia,Red light zone,tranzicija,pop,0.25,0.25,1.15
fe9e7d291a73,Colonia,Rendevous,tranzicija,pop,0.7345132743362832,0.88625,8.23
fa9139ee3520,Colonia,Ruke u zrak,tranzicija,pop,0.6109215017064846,0.8222131147540984,7.23
4816a6d44ee9,Colonia,"Sad te ima, sad te nema",tranzicija,pop,0.5,0.8341333333333334,5.08
12bf0bb90a6a,Colonia,Samo tvoja,tranzicija,pop,0.6973684210526315,0.7562962962962964,9.49
980a57852675,Colonia,Sexy Body,tranzicija,pop,0.7411764705882353,0.8305555555555555,4.67
69912d5d9e04,Colonia,Sjene,tranzicija,pop,0.8372093023255814,0.92325,8.88
15bf28a4d68e,Colonia,Slijepi putnik,tranzicija,pop,0.574468085106383,0.7742222222222223,7.04
49b43f09c21f,Colonia,Što mi je ovo trebalo,tranzicija,pop,0.5741935483870968,0.8732075471698113,6.11
5e47e6e8a627,Colonia,Suvenir,tranzicija,pop,0.6190476190476191,0.7935714285714285,5.94
808628fd4e11,Colonia,Suze sa zvijezde,tranzicija,pop,0.3793103448275862,0.7429166666666666,7.26
219cffac7356,Colonia,Svašta mi pada na pamet,tranzicija,pop,0.603448275862069,0.9056716417910448,6.81
2e4cec5e291b,Colonia,Sve oko mene je grijeh,tranzicija,pop,0.30952380952380953,0.6057142857142858,6.39
dd11c5c7c552,Colonia,Svijet voli pobjednike,tranzicija,pop,0.6699029126213593,0.8759259259259259,8.07
536c54af1ca5,Colonia,Svjetla grada,tranzicija,pop,0.5882352941176471,0.7991304347826087,6.74
3ae1f5c4fb8d,Colonia,Tako kratko te znam,tranzicija,pop,0.6160714285714286,0.8946031746031746,7.35
a58c24d42fce,Colonia,Tako sexy,tranzicija,pop,0.5594405594405595,0.8657446808510638,7.09
9d71f4fd483b,Colonia,Tako ti je mali moj,tranzicija,pop,0.5423728813559322,0.8107246376811594,7.44
4a5950915d10,Colonia,Takvi kao ti,tranzicija,pop,0.6396396396396397,0.8274193548387098,7.33
fa173417589b,Colonia,Ti da bu di bu da,tranzicija,pop,0.4375,0.7234645669291339,5.17
9de0c40b7c2b,Colonia,Ti si moja najveća greška,tranzicija,pop,0.5897435897435898,0.7944117647058824,6.89
2b7526f9141f,Colonia,U ritmu ljubavi,tranzicija,pop,0.8421052631578947,0.8647826086956522,8.25
98cd50901d28,Colonia,U treptaj oka,tranzicija,pop,0.5818181818181818,0.7449180327868852,9.26
c1e83d205d1e,Colonia,Varalico,tranzicija,pop,0.7758620689655172,0.8731343283582089,7.25
c72e50e35ab5,Colonia,Vatra i led,tranzicija,pop,0.6782608695652174,0.8560606060606061,7.89
599d6ec3902c,Colonia,Za tvoje snene oči,tranzicija,pop,0.31905781584582443,0.8593779904306219,9.76
3f8080127ff4,Colonia,Zadnji let za Pariz,tranzicija,pop,0.5681818181818182,0.8409638554216867,8.94
44967a93c4d4,Colonia,Zavoli me u prolazu,tranzicija,pop,0.5648148148148148,0.735593220338983,7.29
3cbcd97cb3e4,Colonia,Zima je,tranzicija,pop,0.5344827586206896,0.7617910447761194,8.17
eef274b5b9a1,Colonia,Zrno istine,tranzicija,pop,0.3617021276595745,0.6767391304347826,7.83
8afec1a77600,Rasta,"5 minuta (feat. DaVid, Tatula, KC Blaze & DJ Sinke)",savremeno,hip_hop_rep,0.5259259259259259,0.6816279069767441,5.16
6e1bcc04dd62,Rasta,Alkohol (feat. KC Blaze),savremeno,hip_hop_rep,0.5723270440251572,0.6769090909090909,6.15
4235a67c441b,Rasta,Balkan (feat. Dado Polumenta & Žuti),savremeno,hip_hop_rep,0.8705035971223022,0.8777777777777778,10.94
d237845a2360,Rasta,Bezobrazna,savremeno,hip_hop_rep,0.2440318302387268,0.6565243902439024,7.47
ae58cbe73156,Rasta,Bili smo klinci (ft. Vice),savremeno,hip_hop_rep,0.5303867403314917,0.8575718849840256,8.46
0907dd01039b,Rasta,Drugo ime kajanje,savremeno,hip_hop_rep,0.40327868852459015,0.850703125,5.55
2ff4fc11be6f,Rasta,Duga devetka,savremeno,hip_hop_rep,0.36977491961414793,0.799618320610687,6.21
9de330946b95,Rasta,Gorim,savremeno,hip_hop_rep,0.63125,0.8196396396396397,5.54
236f854c03c6,Rasta,Kao da sanjam,savremeno,hip_hop_rep,0.3453815261044177,0.6993,5.73
a620df8818a0,Rasta,Kasno je,savremeno,hip_hop_rep,0.6554621848739496,0.7105714285714286,4.07
51b51fe1ebfc,Rasta,Kavali,savremeno,hip_hop_rep,0.5911949685534591,0.732909090909091,5.9
bf0ec2c6dce8,Rasta,Kavasaki,savremeno,hip_hop_rep,0.6357388316151202,0.8215702479338842,5.92
0da69d75cddf,Rasta,Lako zapaljiva (feat. LMR),savremeno,hip_hop_rep,0.4772727272727273,0.7754466858789625,6.38
d1c0eb417098,Rasta,Legalizuj,savremeno,hip_hop_rep,0.6666666666666666,0.8654377880184332,7.44
e5b5b04e35a0,Rasta,Sex manijak (ft. Jura & Zli Toni),savremeno,hip_hop_rep,0.6881720430107527,0.7782481751824818,7.53
dbe957899dc5,Gru,5ak,savremeno,hip_hop_rep,0.6856368563685636,0.8681875,7.57
3c7b1f520062,Gru,Adrenalin džanki,savremeno,hip_hop_rep,0.5234567901234568,0.7965168539325843,7.06
371136879040,Gru,Baš kao ti,savremeno,hip_hop_rep,0.6238938053097345,0.8630272952853598,8.19
41daf1327895,Gru,Biću tu,savremeno,hip_hop_rep,0.6272189349112426,0.84,6.75
ee0c994f0ae9,Gru,Dosta mi je svega,savremeno,hip_hop_rep,0.616,0.817361963190184,7.0
27ce71c350c8,Gru,I dalje me žele (ft. Ajs Nigrutin),savremeno,hip_hop_rep,0.5527950310559007,0.8006451612903226,7.11
8fd7f6fe1be6,Gru,Kiša (feat. Tijana Dapčević),savremeno,hip_hop_rep,0.5970149253731343,0.8773716632443531,8.33
0a0ddb746168,Gru,Komercijala,savremeno,hip_hop_rep,0.6706827309236948,0.8847661469933185,7.96
4382aa406ac2,Gru,Leto,savremeno,hip_hop_rep,0.6224489795918368,0.8517551020408164,8.32
f2f1733db4c6,Gru,Ljuba nudi ljubav,savremeno,hip_hop_rep,0.6377245508982036,0.8550175438596491,6.85
53d72ee1806b,Gru,Pizza vegetariana,savremeno,hip_hop_rep,0.6354430379746835,0.8812138728323698,8.73
75bba0d4bc58,Gru,Pravi broj (feat. Irina 2Hot),savremeno,hip_hop_rep,0.6473684210526316,0.8427190332326284,8.71
59490a10ff96,Gru,Pravo u raj,savremeno,hip_hop_rep,0.6524822695035462,0.8497326203208556,7.06
adeacc5f482b,Gru,Samo seks Srbina spasava,savremeno,hip_hop_rep,0.662125340599455,0.870125786163522,7.01
795deffd6473,Gru,Srce,savremeno,hip_hop_rep,0.6273458445040214,0.8427777777777777,7.72
ccc1e2df71f2,Gru,"Stara škola, nova škola",savremeno,hip_hop_rep,0.6465256797583081,0.8826101141924959,7.75
a6cbfc8e46a6,Gru,Tamo gde si ti,savremeno,hip_hop_rep,0.5857142857142857,0.8073754152823921,5.55
69c019b9d3a0,Gru,Ti to zoveš ljubav (ft. MVP),savremeno,hip_hop_rep,0.6153846153846154,0.8500609756097561,7.54
1e9ec0a1315d,Gru,Vegeta,savremeno,hip_hop_rep,0.7563451776649747,0.8751351351351352,12.61
038cff7da565,Gru,Vetrenjače,savremeno,hip_hop_rep,0.6276595744680851,0.8678058252427184,9.52
e42b7193a784,Gru,Zašto sam tu,savremeno,hip_hop_rep,0.6775147928994083,0.8813840830449827,7.07
3a47a1cc1a5a,Škabo,Muzika za demonstracije,savremeno,hip_hop_rep,0.7991071428571429,0.8749714285714286,9.06
b8badfe22130,Relja Popović,Beograd jos živi,savremeno,trep,0.7959183673469388,0.9040816326530612,5.87
235e4cd3b53f,Relja Popović,Samo jako (feat Coby & Stoja),savremeno,trep,0.27571115973741794,0.6956372549019608,8.39
384fe35189a7,Senidah,#77,savremeno,trep,0.3905325443786982,0.7281666666666666,9.32
be5bb030823c,Senidah,"Alo, alo",savremeno,trep,0.5827814569536424,0.8658823529411764,7.33
642c24637f95,Senidah,Behute,savremeno,trep,0.3135593220338983,0.7213903743315508,6.16
4014b3c45007,Senidah,Delija,savremeno,trep,0.5447154471544715,0.7902702702702702,11.7
98fc8acba5ab,Senidah,Greh (feat. Cazzafura),savremeno,trep,0.3116438356164384,0.67440329218107,4.29
1b8b3260ec07,Senidah,Idi gade,savremeno,trep,0.3869047619047619,0.6342857142857143,7.8
1c388b4f7c35,Severina,Adam i Seva,savremeno,pop,0.5407407407407407,0.7937209302325582,6.39
8624ad3daf45,Severina,"Adio, ljube",savremeno,pop,0.5913978494623656,0.7754545454545454,9.41
f841e620f273,Severina,"Aj, aj, aj, aj",savremeno,pop,0.5789473684210527,0.6635714285714286,5.56
114c173d3a8f,Severina,"Ajde, ajde zlato moje",savremeno,pop,0.6039603960396039,0.6411538461538462,6.26
eadd4edc62b5,Severina,"Ako odeš, ljubavi",savremeno,pop,0.5092592592592593,0.8589830508474576,8.89
e3f7908391fc,Severina,Alcatraz,savremeno,pop,0.7022900763358778,0.9043902439024389,8.62
7f3160809130,Severina,Ante,savremeno,pop,0.7415730337078652,0.8664999999999999,5.69
c4596fffeb23,Severina,"Baby, baby",savremeno,pop,0.6274509803921569,0.8135849056603773,6.88
426d223f8b63,Severina,Bambola,savremeno,pop,0.4380165289256198,0.7338888888888889,9.81
1f13b4cd3f54,Severina,Bojate bane buski,savremeno,pop,0.5784313725490197,0.7132075471698113,8.52
25f48d0c05c6,Severina,Bolna ti bolujem,savremeno,pop,0.868421052631579,0.868421052631579,7.01
e80c11b4d9a2,Severina,Bože moj,savremeno,pop,0.6435643564356436,0.7815384615384615,7.95
b7f9df97b468,Severina,Brad Pitt,savremeno,pop,0.6358024691358025,0.8750442477876106,3.69
d7a12fe1c49b,Severina,Brazil,savremeno,pop,0.8279569892473119,0.859090909090909,7.76
eccfee03e0fa,Severina,Broš,savremeno,pop,0.7565217391304347,0.8696969696969696,7.09
04641b2100e1,Severina,Budi happy,savremeno,pop,0.6272727272727273,0.7750819672131147,5.86
479dbe260f4d,Severina,Budim se s imenom tvojim,savremeno,pop,0.8852459016393442,0.9116666666666666,7.09
0ebe31a678fb,Severina,Čovjek kojeg volim,savremeno,pop,0.8064516129032258,0.8246153846153845,6.03
c89be145e641,Severina,Cvate šafran bijeli,savremeno,pop,0.6,0.7460869565217392,8.62
d92cea9ad499,Severina,Da nisi možda gej?,savremeno,pop,0.5255474452554745,0.8138636363636365,5.56
c6f2af31d27a,Severina,Da si moj,savremeno,pop,0.7088607594936709,0.6546666666666667,6.35
53ebefc7e7ba,Severina,Daj da biram,savremeno,pop,0.6440677966101694,0.678,3.25
08bc4c3b99df,Severina,Daj mi daj,savremeno,pop,0.3624161073825503,0.7445999999999999,7.21
bac292793251,Severina,Dala bih sve,savremeno,pop,0.3659574468085106,0.7038709677419355,5.98
c7b970e7a7e2,Severina,Dalmatinka,savremeno,pop,0.6923076923076923,0.7744827586206897,6.77
8e3a8007bd9f,Severina,"Danju, noću",savremeno,pop,0.7283950617283951,0.95,6.47
3b3f593c53ee,Severina,Djevojka sa sela,savremeno,pop,0.697986577181208,0.8686,7.55
818881c4731f,Severina,Dodirni mi koljena,savremeno,pop,0.7627118644067796,0.8811594202898552,9.77
c50e803d4371,Severina,Esmeralda,savremeno,pop,0.782608695652174,0.8548837209302325,7.82
4b9c243e913a,Severina,Gade,savremeno,pop,0.7978723404255319,0.839111111111111,8.32
3026e290e191,Severina,Gardelin,savremeno,pop,0.7727272727272727,0.8287179487179487,6.09
1ac8e55261f8,Severina,"Gas, gas",savremeno,pop,0.5170068027210885,0.7783673469387755,9.18
4d0b4ed42771,Severina,Generale,savremeno,pop,0.3138075313807531,0.7512631578947369,7.02
429fb13ac613,Severina,Grad bez ljudi,savremeno,pop,0.7142857142857143,0.8721428571428572,7.51
ecb4d20cdf8a,Severina,Haljinica boje lila,savremeno,pop,0.6290322580645161,0.7015384615384614,8.3
18b72a436049,Severina,Hrvatica,savremeno,pop,0.7027027027027027,0.7519354838709676,9.68
b02531e0f1c1,Severina,Hurem,savremeno,pop,0.6234567901234568,0.8861946902654867,7.2
2c15f87f7b90,Severina,Idemo se ljubiti,savremeno,pop,0.44776119402985076,0.864235294117647,6.91
65697746ba56,Severina,Idi,savremeno,pop,0.8360655737704918,0.86,5.93
11f6c76e9f41,Severina,Imam novog dečka,savremeno,pop,0.6796875,0.9364556962025317,5.68
e397535e77c5,Severina,Ispovid,savremeno,pop,0.4349775784753363,0.8316091954022988,7.38
d4dab5b3ce15,Severina,Italiana (feat. FM Band),savremeno,pop,0.6229508196721312,0.8947761194029851,10.86
